year mo dd hr mn sc dsub1_Bx dsub1_By dsub1_Bz dsub2_Bx dsub2_By dsub2_Bz dsub3_Bx dsub3_By dsub3_Bz dsub4_Bx dsub4_By dsub4_Bz dsub5_Bx dsub5_By dsub5_Bz
2014 07 15 15 40 01 -42.458255 -9.383922 -41.748628 -32.530097 27.812745 -15.987762 38.486459 8.720757 -32.493685 19.791015 11.835016 -20.409070 -5.906572 -37.660859 -60.855554
2014 07 15 15 40 01 -42.566735 -9.107357 -41.632995 -32.565860 27.438428 -16.046175 38.602092 8.379818 -32.430504 19.806512 11.624016 -20.394765 -5.985250 -37.598870 -60.900853
2014 07 15 15 40 02 -42.560775 -9.172922 -41.627034 -32.543210 27.503993 -15.906700 38.586594 8.323790 -32.531832 19.745715 11.743225 -20.401917 -5.951871 -37.631057 -60.837673
2014 07 15 15 40 02 -42.601306 -9.199148 -41.720017 -32.505063 27.815129 -15.845903 38.752295 8.398891 -32.494877 19.968636 11.527456 -20.311318 -5.830278 -37.856362 -60.903238
2014 07 15 15 40 02 -42.567927 -9.370809 -41.720017 -32.550363 27.582671 -15.960344 38.503148 8.797050 -32.460307 19.881614 11.739649 -20.399533 -5.866041 -37.843249 -60.887740
2014 07 15 15 40 02 -42.579848 -9.209877 -41.765317 -32.586125 27.657773 -16.322741 38.447120 8.627773 -32.500838 19.714721 11.757530 -20.376883 -5.986442 -37.642978 -60.844825
2014 07 15 15 40 03 -42.480905 -9.398227 -41.793927 -32.472877 27.745988 -15.830406 38.600900 8.506180 -32.598589 19.899495 11.510767 -20.319663 -5.830278 -37.886165 -60.835288
2014 07 15 15 40 03 -42.576272 -9.293323 -41.803464 -32.594470 27.782943 -15.838751 38.610436 8.575321 -32.595013 19.948371 11.651434 -20.406686 -5.769481 -37.672780 -60.859130
2014 07 15 15 40 03 -42.490441 -9.453063 -41.717633 -32.565860 27.666118 -16.153463 38.491227 8.640886 -32.540177 19.782670 11.781372 -20.372115 -5.980482 -37.577413 -60.880588
2014 07 15 15 40 03 -42.545278 -9.178882 -41.675910 -32.527713 27.729299 -16.002068 38.454272 8.752943 -32.506798 19.800551 11.814751 -20.366155 -5.883922 -37.673972 -60.866283
